Reporting Entity,Facility Name,Type,State,Electricity Production (GJ),ACTUAL_GEN,EMISSION,EMISSION_SCOPE_2,TOTAL_EMISSION,EMISSION INTENSITY,Grid Connected,Grid,FUELTYPE,Important Notes
Origin Energy Limited,Uranquinty Power Station,F,NSW,"1,347,663","374,351","208,897","4,451","213,348",0.56,On,NEM,Gas,-
Origin Energy Limited,Corporate Total,C,-,"76,147,672","21,152,131","17,018,257","287,010","17,305,267",-,-,-,-,-
OzGen Holdings Australia Pty Ltd,Callide C Power Station (facility),F,QLD,"22,352,040","6,208,900","5,782,739","28,487","5,811,226",0.93,On,NEM,Black Coal,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times.
C S ENERGY LIMITED and OZGEN HOLDINGS AUSTRALIA PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports."
OzGen Holdings Australia Pty Ltd,Millmerran Power Station (facility),F,QLD,"22,094,305","6,137,307","5,046,040","4,391","5,050,431",0.82,On,NEM,Black Coal,-
OzGen Holdings Australia Pty Ltd,Corporate Total,C,-,"44,446,345","12,346,207","10,828,779","32,878","10,861,657",-,-,-,-,-
Palisade Solar 1 Pty Ltd,Ross River Solar Farm,F,QLD,"438,929","121,925",24,556,580,0,On,NEM,Solar,-
Palisade Solar 1 Pty Ltd,Corporate Total,C,-,"438,929","121,925",24,556,580,-,-,-,-,-
PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,"1,437,310","399,253",82,195,277,0,On,NEM,Wind,-
PALISADE WATERLOO HOLDINGS PTY LTD,Corporate Total,C,-,"1,437,310","399,253",82,195,277,-,-,-,-,-
PERTH ENERGY PTY LTD,Kwinana Swift Power Station,F,WA,"376,833","104,676","61,160","1,390","62,550",0.58,On,SWIS,Gas,-
PERTH ENERGY PTY LTD,Corporate Total,C,-,"376,833","104,676","61,160","1,390","62,550",-,-,-,-,-
Pioneer Sail Holdings Pty Limited,Bairnsdale Power Station,F,VIC,"701,768","194,936","104,191",902,"105,093",0.53,On,NEM,Gas,-
Pioneer Sail Holdings Pty Limited,Braemar Power Station,F,QLD,"1,422,171","395,047","230,480","1,941","232,421",0.58,On,NEM,Coal Seam Methane,-
Pioneer Sail Holdings Pty Limited,Loy Yang B Power Station,F,VIC,"30,397,766","8,443,824","9,560,299","3,821","9,564,120",1.13,On,NEM,Brown Coal,-
Pioneer Sail Holdings Pty Limited,Newman Power Station,F,WA,"972,635","270,177","191,945",0,"191,945",0.71,Off,Off-grid,Gas,-
Pioneer Sail Holdings Pty Limited,Port Hedland Power Station,F,WA,"1,869,194","519,220","387,531",0,"387,531",0.75,On,NWIS,Gas,-
Pioneer Sail Holdings Pty Limited,Wagerup Power Station,F,WA,"1,921,299","533,694","300,025","4,533","304,558",0.56,On,SWIS,Gas,-
Pioneer Sail Holdings Pty Limited,Corporate Total,C,-,"37,284,833","10,356,898","10,774,471","11,197","10,785,668",-,-,-,-,-
Power and Water Corporation,Alpurrurulam (Lake Nash),F,NT,"5,679","1,577","1,137",0,"1,137",0.72,Off,Off-grid,Diesel,-
Power and Water Corporation,Amanbidgi (Kildurk),F,NT,985,274,265,0,265,0.97,Off,Off-grid,Diesel,-
Power and Water Corporation,"Ampilatwatja (Alparra, Ammaroo)",F,NT,"21,827","6,063","2,412",0,"2,412",0.4,Off,Off-grid,Diesel,-
Power and Water Corporation,Amunturangu (Mount Liebig),F,NT,"5,338","1,483",546,0,546,0.37,Off,Off-grid,Diesel,-
Power and Water Corporation,Aputula (Finke),F,NT,"5,430","1,508",616,0,616,0.41,Off,Off-grid,Diesel,-
Power and Water Corporation,Areyonga (Utju),F,NT,"6,166","1,713",651,0,651,0.38,Off,Off-grid,Diesel,-
Power and Water Corporation,Atitjere (Harts Range),F,NT,"5,724","1,590",672,0,672,0.42,Off,Off-grid,Diesel,-
Power and Water Corporation,Borroloola Generation,F,NT,"22,026","6,118","4,177",0,"4,177",0.68,Off,Off-grid,Diesel,-
Power and Water Corporation,Bulla Camp,F,NT,"1,129",314,303,0,303,0.97,Off,Off-grid,Diesel,-
Power and Water Corporation,Bulman,F,NT,"5,625","1,563",879,0,879,0.56,Off,Off-grid,Diesel,-
Power and Water Corporation,Daly Waters Generation,F,NT,"4,700","1,305",890,0,890,0.68,Off,Off-grid,Diesel,-
Power and Water Corporation,Elliot Generation,F,NT,"11,145","3,096","2,208",0,"2,208",0.71,Off,Off-grid,Gas,-
Power and Water Corporation,Engawala (Alcoota),F,NT,"1,980",550,417,0,417,0.76,Off,Off-grid,Diesel,-
Power and Water Corporation,Epenarra (Wutunugurra),F,NT,"3,065",851,671,0,671,0.79,Off,Off-grid,Diesel,-
Power and Water Corporation,Eva Valley,F,NT,"1,288",358,287,0,287,0.8,Off,Off-grid,Diesel,-
Power and Water Corporation,Galiwinku (Elcho Island),F,NT,"38,079","10,578","4,702",0,"4,702",0.44,Off,Off-grid,Diesel,-
Power and Water Corporation,Gapuwiyak (Lake Evella),F,NT,"13,971","3,881","2,117",0,"2,117",0.55,Off,Off-grid,Diesel,-
Power and Water Corporation,Gunbalanya (Oenpelli),F,NT,"24,078","6,688","3,536",0,"3,536",0.53,Off,Off-grid,Diesel,-
Power and Water Corporation,Ikuntji (Haasts Bluff),F,NT,"2,818",783,624,0,624,0.8,Off,Off-grid,Diesel,-
Power and Water Corporation,Imangara (Murray Downs),F,NT,"1,296",360,278,0,278,0.77,Off,Off-grid,Diesel,-
Power and Water Corporation,Imanpa (Mount Ebenezer),F,NT,"2,116",588,439,0,439,0.75,Off,Off-grid,Diesel,-
Power and Water Corporation,Kalkaringi (Wave Hill),F,NT,"10,441","2,900","2,025",0,"2,025",0.7,Off,Off-grid,Diesel,-
Power and Water Corporation,Kaltukatjara (Docker River),F,NT,"9,626","2,674","1,053",0,"1,053",0.39,Off,Off-grid,Diesel,-
Power and Water Corporation,Lajamanu (Hooker Creek),F,NT,"19,656","5,460","2,029",0,"2,029",0.37,Off,Off-grid,Diesel,-
Power and Water Corporation,Laramba (Napperby),F,NT,"3,437",955,685,0,685,0.72,Off,Off-grid,Diesel,-
Power and Water Corporation,Maningrida,F,NT,"50,419","14,005","5,285",0,"5,285",0.38,Off,Off-grid,Diesel,-
Power and Water Corporation,Milikapiti (Snake Bay),F,NT,"7,999","2,222","1,664",0,"1,664",0.75,Off,Off-grid,Diesel,-
Power and Water Corporation,Milingimbi,F,NT,"20,578","5,716","2,441",0,"2,441",0.43,Off,Off-grid,Diesel,-
Power and Water Corporation,Milyakburra (Bickerton Island),F,NT,"4,712","1,309",575,0,575,0.44,Off,Off-grid,Diesel,-
Power and Water Corporation,Minjilang (Croker Island),F,NT,"7,585","2,107",922,0,922,0.44,Off,Off-grid,Diesel,-
Power and Water Corporation,Minyerri (Hodgson Downs),F,NT,"14,359","3,989","1,627",0,"1,627",0.41,Off,Off-grid,Diesel,-
Power and Water Corporation,Nauiyu Nambiyu (Daly River),F,NT,"10,484","2,912","1,110",0,"1,110",0.38,Off,Off-grid,Diesel,-
Power and Water Corporation,Nguiu (Bathurst Island),F,NT,"33,492","9,304","4,893",0,"4,893",0.53,Off,Off-grid,Diesel,-
Power and Water Corporation,Ngukurr (Roper River),F,NT,"22,386","6,218","3,269",0,"3,269",0.53,Off,Off-grid,Diesel,-
Power and Water Corporation,Numbulwar (Rose River),F,NT,"10,569","2,936","2,087",0,"2,087",0.71,Off,Off-grid,Diesel,-
Power and Water Corporation,Nyirripi (Waite Creek),F,NT,"5,576","1,549",642,0,642,0.41,Off,Off-grid,Diesel,-
Power and Water Corporation,Orwaitilla (Canteen Creek),F,NT,"3,455",960,674,0,674,0.7,Off,Off-grid,Diesel,-
Power and Water Corporation,Palumpa,F,NT,"5,249","1,458","1,024",0,"1,024",0.7,Off,Off-grid,Diesel,-
Power and Water Corporation,Papunya,F,NT,"7,102","1,973","1,399",0,"1,399",0.71,Off,Off-grid,Diesel,-
Power and Water Corporation,Peppimenarti,F,NT,"4,703","1,306",924,0,924,0.71,Off,Off-grid,Diesel,-
Power and Water Corporation,Pidgeon Hole,F,NT,"1,699",472,365,0,365,0.77,Off,Off-grid,Diesel,-
Power and Water Corporation,Pirlangimpi (Garden Point),F,NT,"7,379","2,050","1,572",0,"1,572",0.77,Off,Off-grid,Diesel,-
Power and Water Corporation,Ramingining,F,NT,"18,713","5,198","2,015",0,"2,015",0.39,Off,Off-grid,Diesel,-
Power and Water Corporation,Robinson River,F,NT,"3,985","1,107",781,0,781,0.71,Off,Off-grid,Diesel,-
Power and Water Corporation,Tara (Neutral Junction),F,NT,"1,141",317,257,0,257,0.81,Off,Off-grid,Diesel,-
Power and Water Corporation,Ti Tree Generation,F,NT,"9,349","2,597","1,884",0,"1,884",0.73,Off,Off-grid,Diesel,-
Power and Water Corporation,Timber Creek,F,NT,"10,899","3,027","2,122",0,"2,122",0.7,Off,Off-grid,Diesel,-
Power and Water Corporation,Titjikala (Maryvale),F,NT,"5,850","1,625",695,0,695,0.43,Off,Off-grid,Diesel,-
Power and Water Corporation,Umbakumba,F,NT,"8,984","2,496","1,916",0,"1,916",0.77,Off,Off-grid,Diesel,-
Power and Water Corporation,Wadeye (Port Keats),F,NT,"34,578","9,605","5,817",0,"5,817",0.61,Off,Off-grid,Gas,-
Power and Water Corporation,Walungurru (Kintore),F,NT,"10,361","2,878","1,108",0,"1,108",0.38,Off,Off-grid,Diesel,-
Power and Water Corporation,Warruwi (Goulburn Is),F,NT,"8,925","2,479","1,219",0,"1,219",0.49,Off,Off-grid,Diesel,-
Power and Water Corporation,Wilora (Stirling),F,NT,"1,238",344,274,0,274,0.8,Off,Off-grid,Diesel,-
Power and Water Corporation,Wirliyatjarrayi (Willowra),F,NT,"4,071","1,131",776,0,776,0.69,Off,Off-grid,Diesel,-
Power and Water Corporation,Yarralin,F,NT,"5,276","1,465","1,004",0,"1,004",0.69,Off,Off-grid,Diesel,-
Power and Water Corporation,Yuendumu,F,NT,"34,689","9,636","3,677",0,"3,677",0.38,Off,Off-grid,Diesel,-
Power and Water Corporation,Corporate Total,C,-,"603,430","167,619","87,637",0,"87,637",-,-,-,-,-
Power Generation Corporation,Channel Island Power Station,F,NT,"3,631,546","1,008,763","552,216",0,"552,216",0.55,On,DKIS,Gas,-
Power Generation Corporation,Katherine Power Station,F,NT,"146,245","40,624","28,349",0,"28,349",0.7,On,DKIS,Gas,-
Power Generation Corporation,Kings Canyon,F,NT,"5,353","1,487","1,117",0,"1,117",0.75,Off,Off-grid,Solar,-
Power Generation Corporation,Owen Springs Power Station,F,NT,"294,820","81,894","51,042",0,"51,042",0.62,Off,Off-grid,Gas,-
Power Generation Corporation,Ron Goodin Power Station,F,NT,"452,023","125,562","90,061",0,"90,061",0.72,Off,Off-grid,Gas,-
Power Generation Corporation,Tennant Creek Power Station,F,NT,"117,070","32,519","22,756",0,"22,756",0.7,Off,Off-grid,Gas,-
Power Generation Corporation,Weddell Power Station,F,NT,"1,316,711","365,753","215,124",0,"215,124",0.59,On,DKIS,Gas,-
Power Generation Corporation,Yulara Power Station,F,NT,"74,661","20,739","13,054",0,"13,054",0.63,Off,Off-grid,Gas,-
Power Generation Corporation,Corporate Total,C,-,"6,038,429","1,677,341","973,719",0,"973,719",-,-,-,-,-
Pratt Consolidated Holdings Pty. Ltd.,Visy Energy - Coolaroo Co-gen,F,VIC,"70,852","19,681","25,045","11,903","36,948",1.27,On,NEM,Biofuel,-
Pratt Consolidated Holdings Pty. Ltd.,Visy Power Generation - Smithfield Energy Facility,F,NSW,"55,177","15,327","10,647","1,084","11,731",0.69,On,NEM,Gas,-
Pratt Consolidated Holdings Pty. Ltd.,Corporate Total,C,-,"126,029","35,008","35,692","12,987","48,679",-,-,-,-,-
QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,"2,581,747","717,152","318,941",812,"319,753",0.44,On,NEM,Gas,-
QGC UPSTREAM INVESTMENTS PTY LTD,Corporate Total,C,-,"2,581,747","717,152","318,941",812,"319,753",-,-,-,-,-
RATCH - Australia Corporation Pty Ltd,Kemerton Power Station,F,WA,"166,666","46,296","32,427","2,587","35,014",0.7,On,SWIS,Gas,-
RATCH - Australia Corporation Pty Ltd,Mount Emerald Wind farm Pty Ltd,F,QLD,"1,337,507","371,530","1,061",466,"1,527",0,On,NEM,Wind,-
RATCH - Australia Corporation Pty Ltd,Ratch-Australia Collinsville Solar PV Pty Ltd,F,QLD,"89,841","24,956",8,54,62,0,On,NEM,Solar,-
RATCH - Australia Corporation Pty Ltd,Starfish Hill Wind Farm,F,SA,"368,505","102,363",32,46,78,0,On,NEM,Wind,-
RATCH - Australia Corporation Pty Ltd,Toora Wind Farm,F,VIC,"172,633","47,954",11,254,265,0,On,NEM,Wind,-
RATCH - Australia Corporation Pty Ltd,Townsville Power Station,F,QLD,"928,152","257,820","124,246","3,221","127,467",0.48,On,NEM,Coal Seam Methane,-
RATCH - Australia Corporation Pty Ltd,Windy Hill Wind Farm,F,QLD,"96,023","26,673",29,14,43,0,On,NEM,Wind,-
RATCH - Australia Corporation Pty Ltd,Corporate Total,C,-,"3,159,327","877,591","157,814","6,642","164,456",-,-,-,-,-
Regional Power Corporation,Carnarvon Power Station & Distribution network,F,WA,"145,876","40,521","24,722",17,"24,739",0.61,Off,Off-grid,Gas,-
Regional Power Corporation,Denham Power Station & Denham Distribution network,F,WA,"12,152","3,376","2,513",0,"2,513",0.74,Off,Off-grid,Diesel,-
Regional Power Corporation,Kalumburu Power Station & Distribution network,F,WA,"7,662","2,128","1,453",0,"1,453",0.68,Off,Off-grid,Diesel,-
Regional Power Corporation,Kununurra Power Station & Kununurra Distribution network,F,WA,350,97,162,56,218,1.66,Off,Off-grid,Diesel,-
Regional Power Corporation,Marble Bar Power Station & Marble Bar Distribution network,F,WA,"8,121","2,256","1,208",0,"1,208",0.54,Off,Off-grid,Diesel,-
Regional Power Corporation,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,"13,052","3,625","2,149",0,"2,149",0.59,Off,Off-grid,Diesel,-
Regional Power Corporation,Nullagine Power Station & Nullagine Distribution network,F,WA,"5,888","1,636",715,0,715,0.44,Off,Off-grid,Diesel,-
Regional Power Corporation,Onslow Power Station & Onslow Distribution Network,F,WA,"72,068","20,019","9,242",275,"9,517",0.46,Off,Off-grid,Gas,-
Regional Power Corporation,Wyndham Power Station & Distribution network,F,WA,704,196,40,0,40,0.2,Off,Off-grid,Diesel,-
Regional Power Corporation,Yungngora Power Station & Yungngora Distribution Network,F,WA,"6,375","1,771","1,003",0,"1,003",0.57,Off,Off-grid,Diesel,-
Regional Power Corporation,Corporate Total,C,-,"272,248","75,625","43,207",348,"43,555",-,-,-,-,-
RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,F,QLD,"327,118","90,866","3,226","1,609","4,835",0.04,On,NEM,Bagasse,-
RENEWABLE POWER AUSTRALIA LIMITED,Corporate Total,C,-,"327,118","90,866","3,226","1,609","4,835",-,-,-,-,-
Rio Tinto Limited,Cape Lambert Power Station,F,WA,"1,012,355","281,210","157,571",0,"157,571",0.56,On,NWIS,Gas,-
Rio Tinto Limited,Paraburdoo Power Station,F,WA,"1,550,839","430,789","225,741",0,"225,741",0.52,On,NWIS,Gas,-
Rio Tinto Limited,West Angelas Power Station,F,WA,"1,555,020","431,950","229,903",0,"229,903",0.53,On,NWIS,Gas,-
Rio Tinto Limited,Yurralyi Maya Power Station,F,WA,"2,090,705","580,752","320,417",0,"320,417",0.55,On,NWIS,Gas,-
Rio Tinto Limited,Corporate Total,C,-,"6,208,919","1,724,700","933,632",0,"933,632",-,-,-,-,-
SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,F,VIC,"622,227","172,841",33,285,318,0,On,NEM,Wind,-
SALT CREEK WIND FARM PTY LTD,Corporate Total,C,-,"622,227","172,841",33,285,318,-,-,-,-,-
SANTOS LIMITED,Wilga Park Power Station,F,NSW,"344,941","95,817","52,505",1,"52,506",0.55,On,NEM,Coal Seam Methane,-
SANTOS LIMITED,Corporate Total,C,-,"344,941","95,817","52,505",1,"52,506",-,-,-,-,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty LTd,F,TAS,"2,200,946","611,374",141,178,319,0,On,NEM,Wind,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff Point Wind Farm Pty Ltd,F,TAS,"900,721","250,200",83,30,113,0,On,NEM,Wind,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,"998,510","277,364",102,33,135,0,On,NEM,Wind,-
SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Corporate Total,C,-,"4,100,177","1,138,938",326,241,567,-,-,-,-,-
Snowtown South Wind Farm Pty. Ltd.,SNOWTOWN SOUTH WIND FARM,F,SA,"1,622,122","450,589",97,124,221,0,On,NEM,Wind,-
Snowtown South Wind Farm Pty. Ltd.,Corporate Total,C,-,"1,622,122","450,589",97,124,221,-,-,-,-,-
Snowtown Wind Farm Pty Ltd,Snowtown Wind Farm,F,SA,"1,281,722","356,034",159,243,402,0,On,NEM,Wind,-
Snowtown Wind Farm Pty Ltd,Corporate Total,C,-,"1,281,722","356,034",159,243,402,-,-,-,-,-
Snowtown Wind Farm Stage 2 Pty. Ltd.,SNOWTOWN WIND FARM STAGE 2,F,SA,"1,617,575","449,326",110,170,280,0,On,NEM,Wind,-
Snowtown Wind Farm Stage 2 Pty. Ltd.,Corporate Total,C,-,"1,617,575","449,326",110,170,280,-,-,-,-,-
Snowy Hydro Limited,Angaston Power Station,F,SA,"5,095","1,415",989,381,"1,370",0.7,On,NEM,Diesel,-
Snowy Hydro Limited,Colongra Power Station,F,NSW,"103,910","28,864","16,347","6,155","22,502",0.57,On,NEM,Gas,-
Snowy Hydro Limited,Laverton North Power Station,F,VIC,"386,145","107,262","65,894","3,298","69,192",0.61,On,NEM,Gas,-
Snowy Hydro Limited,Lonsdale/Port Stanvac Power Station,F,SA,"15,470","4,297","2,868","1,043","3,911",0.67,On,NEM,Diesel,-
Snowy Hydro Limited,Snowy Hydro Ltd,F,NSW,"11,430,110","3,175,030","1,881","281,930","283,811",0,On,NEM,Hydro,-
Snowy Hydro Limited,Valley Power,F,VIC,"68,010","18,891","14,745","2,889","17,634",0.78,On,NEM,Gas,-
Snowy Hydro Limited,Corporate Total,C,-,"12,008,740","3,335,761","102,724","295,696","398,420",-,-,-,-,-
SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,F,NSW,"542,132","150,592",6,657,663,0,On,NEM,Solar,-
SOLAR FARM INVESTMENTS PTY LTD,Corporate Total,C,-,"542,132","150,592",6,657,663,-,-,-,-,-
SPIC Pacific Energy Pty Ltd,Challicum Hills Wind Farm,F,VIC,"496,928","138,036",61,0,61,0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Clements Gap Wind Farm,F,SA,"644,432","179,009",92,0,92,0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Codrington Wind Farm,F,VIC,"158,709","44,086",28,0,28,0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Crowlands Wind Farm,F,VIC,"334,005","92,779","1,623",0,"1,623",0.02,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Eildon Pondage Hydro,F,VIC,"51,760","14,378",6,0,6,0,On,NEM,Hydro,-
SPIC Pacific Energy Pty Ltd,Glenmaggie Hydro,F,VIC,"9,705","2,696",4,0,4,0,On,NEM,Hydro,-
SPIC Pacific Energy Pty Ltd,Haughton Solar Farm,F,QLD,"15,276","4,243",429,0,429,0.1,On,NEM,Solar,-
SPIC Pacific Energy Pty Ltd,Ord Hydro,F,WA,"781,234","217,009",30,39,69,0,Off,Off-grid,Hydro,-
SPIC Pacific Energy Pty Ltd,Portland Wind Farms,F,VIC,"1,719,293","477,582",72,0,72,0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Taralga Wind Farm,F,NSW,"1,022,659","284,072",95,0,95,0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,The Drop Hydro,F,NSW,"6,209","1,725",4,0,4,0,On,NEM,Hydro,-
SPIC Pacific Energy Pty Ltd,William Hovell Hydro,F,VIC,"13,685","3,802",4,0,4,0,On,NEM,Hydro,-
SPIC Pacific Energy Pty Ltd,Yaloak South Wind Farm,F,VIC,"311,833","86,620",25,0,25,0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Yambuk Wind Farm,F,VIC,"327,681","91,023",32,0,32,0,On,NEM,Wind,-
SPIC Pacific Energy Pty Ltd,Corporate Total,C,-,"5,893,409","1,637,058","2,505",39,"2,544",-,-,-,-,-
SRV AGWF Pty Ltd as trustee for the AGWF Trust,Albany Windfarm,F,WA,"234,416","65,116",12,10,22,0,On,SWIS,Wind,-
SRV AGWF Pty Ltd as trustee for the AGWF Trust,Corporate Total,C,-,"234,416","65,116",12,10,22,-,-,-,-,-
Stanwell Corporation Limited,Barron Gorge Power Station,F,QLD,"1,194,959","331,933",42,369,411,0,On,NEM,Hydro,-
Stanwell Corporation Limited,Kareeya Power Station,F,QLD,"2,138,493","594,026",51,"1,046","1,097",0,On,NEM,Hydro,-
Stanwell Corporation Limited,Mackay Gas Turbine,F,QLD,807,224,315,2,317,1.4,On,NEM,Diesel,-
Stanwell Corporation Limited,Mica Creek Power Station,F,QLD,"1,182,679","328,522","173,132",0,"173,132",0.53,On,Mt Isa,Gas,-
Stanwell Corporation Limited,Stanwell Power Station,F,QLD,"30,683,675","8,523,243","7,448,923","8,386","7,457,309",0.87,On,NEM,Black Coal,-
Stanwell Corporation Limited,Swanbank E Power Station,F,QLD,"2,186,638","607,399","236,611","2,879","239,490",0.39,On,NEM,Gas,-
Stanwell Corporation Limited,Tarong Power Stations,F,QLD,"42,164,258","11,712,294","10,231,395","42,402","10,273,797",0.87,On,NEM,Black Coal,-
Stanwell Corporation Limited,Corporate Total,C,-,"79,551,509","22,097,642","18,090,469","55,084","18,145,553",-,-,-,-,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Coopers Cogeneration,F,SA,"39,622","11,006","8,202",0,"8,202",0.75,On,NEM,Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Glenorchy Landfill,F,TAS,"23,148","6,430",323,0,323,0.05,On,NEM,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Hobart Landfill,F,TAS,"17,722","4,923",281,0,281,0.06,On,NEM,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Kemps Creek Landfill,F,NSW,"25,634","7,121",386,0,386,0.05,On,NEM,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Kincumber Landfill,F,NSW,"5,781","1,606",94,0,94,0.06,On,NEM,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Moranbah Power Station,F,QLD,"146,556","40,710","25,065",0,"25,065",0.62,On,NEM,Coal Seam Methane,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Rockingham Landfill,F,WA,"52,725","14,646",965,0,965,0.07,On,SWIS,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Werribee Biogas,F,VIC,"188,273","52,298","2,530",0,"2,530",0.05,On,NEM,Sludge Biogas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Woy Woy Landfill,F,NSW,"20,087","5,580",327,0,327,0.06,On,NEM,Landfill Gas,-
Sustainable Energy Infrastructure Holdings Pty Ltd,Corporate Total,C,-,"519,548","144,320","38,173",0,"38,173",-,-,-,-,-
SWF1 Operations Holdings Pty Ltd,SWF 1 Operations Holdings Pty Ltd,F,NSW,"2,683,470","745,408",415,"1,825","2,240",0,On,NEM,Wind,-
SWF1 Operations Holdings Pty Ltd,Corporate Total,C,-,"2,683,470","745,408",415,"1,825","2,240",-,-,-,-,-
TransAlta Energy (Australia) Pty Ltd,Kalgoorlie Power Station,F,WA,"961,479","267,077","153,301",0,"153,301",0.57,On,SWIS,Gas,-
TransAlta Energy (Australia) Pty Ltd,Kambalda Power Station,F,WA,"979,204","272,001","152,822",0,"152,822",0.56,On,SWIS,Gas,-
TransAlta Energy (Australia) Pty Ltd,Leinster Power Station,F,WA,"925,993","257,220","169,412",0,"169,412",0.66,Off,Off-grid,Gas,-
TransAlta Energy (Australia) Pty Ltd,Mt Keith Power Station,F,WA,"1,523,639","423,233","221,404",0,"221,404",0.52,Off,Off-grid,Gas,-
TransAlta Energy (Australia) Pty Ltd,South Hedland Power Station,F,WA,"1,777,115","493,643","240,129",0,"240,129",0.49,On,NWIS,Gas,-
TransAlta Energy (Australia) Pty Ltd,Corporate Total,C,-,"6,167,430","1,713,175","937,068",0,"937,068",-,-,-,-,-
Vena Energy Services (Australia) Pty Ltd,Tailem Bend Solar farm,F,SA,"151,716","42,143",21,271,292,0,On,NEM,Solar,-
Vena Energy Services (Australia) Pty Ltd,Corporate Total,C,-,"151,716","42,143",21,271,292,-,-,-,-,-
Water Corporation,Cocos Keeling Islands - Home Island Generation,F,WA,"8,770","2,436","1,737",0,"1,737",0.71,Off,Off-grid,Diesel,-
Water Corporation,Cocos Keeling Islands - West Island Generation,F,WA,"9,299","2,583","2,051",0,"2,051",0.79,Off,Off-grid,Diesel,-
Water Corporation,Corporate Total,C,-,"18,069","5,019","3,788",0,"3,788",-,-,-,-,-
YARA AUSTRALIA PTY LTD,YPF UTILITIES PRODUCTION AND SUPPLY,F,WA,"63,634","17,676","19,753",0,"19,753",1.12,Off,Off-grid,Gas,-
YARA AUSTRALIA PTY LTD,Corporate Total,C,-,"63,634","17,676","19,753",0,"19,753",-,-,-,-,-
Grand Total,-,-,-,"811,909,812","225,530,504","164,349,333","1,691,651","166,040,984",-,-,-,-,-
Grid Connected Total,-,-,-,"799,140,614","221,983,503","162,491,801","1,690,911","164,182,712",-,-,-,-,-
