Reporting entity,Facility name,Type,State,Electricity production (GJ),ACTUAL_GEN,EMISSION,EMISSION_SCOPE_2,TOTAL_EMISSION,EMISSION INTENSITY,Grid connected,Grid,FUELTYPE,Important notes
LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,F,VIC,"259,492","72,081","5,166",4,"5,170",0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Henderson Renewable Energy Facility,F,WA,"50,256","13,960",908,8,916,0.07,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,F,QLD,"11,781","3,273",250,1,251,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Mc Robies Gully Renewable Energy Facility,F,TAS,"13,319","3,700",254,0,254,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,F,VIC,"16,617","4,616",348,3,351,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,NAWMA Renewable Energy Facility,F,SA,"32,195","8,943",571,0,571,0.06,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,NAWMA Solar Facility,F,SA,"3,896","1,082",0,0,0,0,On,NEM,Solar,-
LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,F,NSW,"68,746","19,096","1,415",1,"1,416",0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Raymond Terrace Renewable Energy Facility,F,NSW,593,165,12,1,13,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Reedy Creek Renewable Energy Facility,F,QLD,"21,098","5,861",414,15,429,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Remount Renewable Energy Facility,F,TAS,"20,779","5,772",441,0,441,0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,F,QLD,"234,742","65,206","5,001",1,"5,002",0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Rockingham Renewable Energy Facility,F,WA,"35,523","9,867",716,21,737,0.07,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Seaford Heights Renewable Energy Facility,F,SA,"70,470","19,575","1,520",4,"1,524",0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Seaford Heights Solar Facility,F,SA,"2,614",726,0,0,0,0,On,NEM,Solar,-
LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,"20,793","5,776",432,1,433,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,SIMS Gillman Solar Facility,F,SA,"1,703",473,0,0,0,0,Off,Off-grid,Solar,-
LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,"53,289","14,802","1,187",0,"1,187",0.08,On,SWIS,Landfill Gas,-
LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,"96,367","26,768","2,008",2,"2,010",0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,"45,783","12,717",948,0,948,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,"231,556","64,321","4,617",5,"4,622",0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Woy Woy Renewable Energy Facility,F,NSW,"21,879","6,078",423,4,427,0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,"140,884","39,135","2,999",3,"3,002",0.08,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,F,NSW,"56,136","15,593","1,162",1,"1,163",0.07,On,NEM,Landfill Gas,-
LMS ENERGY PTY LTD,Corporate Total,C,-,"1,936,982","538,050","39,155",93,"39,248",-,-,-,-,-
LS AUSTRALIA HOLDCO1 PTY LTD,Wellington Solar Farm,F,NSW,"1,278,190","355,053",100,"1,129","1,229",0,On,NEM,Solar,-
LS AUSTRALIA HOLDCO1 PTY LTD,Corporate Total,C,-,"1,278,190","355,053",100,"1,129","1,229",-,-,-,-,-
METKA EGN AUSTRALIA HOLDINGS PTY LTD,Corowa Solar Farm,F,NSW,"202,076","56,132",0,133,133,0,On,NEM,Solar,-
METKA EGN AUSTRALIA HOLDINGS PTY LTD,Junee Solar Farm,F,NSW,"226,486","62,913",0,217,217,0,On,NEM,Solar,-
METKA EGN AUSTRALIA HOLDINGS PTY LTD,Wagga Wagga North Solar Farm,F,NSW,"195,613","54,337",0,256,256,0,On,NEM,Solar,-
METKA EGN AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,"624,175","173,382",0,606,606,-,-,-,-,-
METZ HOLDCO PTY LTD,Metz Solar Farm,F,NSW,"852,789","236,886",75,"1,205","1,280",0,On,NEM,Solar,-
METZ HOLDCO PTY LTD,Corporate Total,C,-,"852,789","236,886",75,"1,205","1,280",-,-,-,-,-
MOORABOOL SOUTH WIND FARM (HOLDING) PTY LTD,Moorabool South Wind Farm Pty Ltd,F,VIC,"1,580,003","438,890",25,843,868,0,On,NEM,Wind,-
MOORABOOL SOUTH WIND FARM (HOLDING) PTY LTD,Corporate Total,C,-,"1,580,003","438,890",25,843,868,-,-,-,-,-
MOORABOOL WIND FARM (HOLDING) PTY LTD,Moorabool Wind Farm Pty Ltd,F,VIC,"1,492,122","414,478",23,790,813,0,On,NEM,Wind,-
MOORABOOL WIND FARM (HOLDING) PTY LTD,Corporate Total,C,-,"1,492,122","414,478",23,790,813,-,-,-,-,-
MOREE HOLDINGS CO PTY LTD,Moree Solar Farm,F,SA,"486,836","135,232",28,625,653,0,On,NEM,Solar,-
MOREE HOLDINGS CO PTY LTD,Corporate Total,C,-,"486,836","135,232",28,625,653,-,-,-,-,-
MOURA SOLAR FARM HOLDINGS PTY LTD,MOURA SOLAR FARM SPV PTY LTD,F,QLD,"272,160","75,600",105,736,841,0,On,NEM,Solar,-
MOURA SOLAR FARM HOLDINGS PTY LTD,Corporate Total,C,-,"272,160","75,600",105,736,841,-,-,-,-,-
MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,F,WA,"804,949","223,597",55,187,242,0,On,SWIS,Wind,-
MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Corporate Total,C,-,"804,949","223,597",55,187,242,-,-,-,-,-
MURRA WARRA II PROJECT CO PTY LTD,Murra Warra II Wind Farm,F,VIC,"2,020,049","561,125",184,"1,112","1,296",0,On,NEM,Wind,-
MURRA WARRA II PROJECT CO PTY LTD,Corporate Total,C,-,"2,020,049","561,125",184,"1,112","1,296",-,-,-,-,-
MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,F,VIC,"2,145,573","595,993",171,562,733,0,On,NEM,Wind,-
MURRA WARRA PROJECT CO PTY LTD,Corporate Total,C,-,"2,145,573","595,993",171,562,733,-,-,-,-,-
NEOEN AUSTRALIA PTY. LTD.,BULGANA GREEN POWER HUB,F,VIC,"1,863,251","517,570",173,"4,830","5,003",0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,COLEAMBALLY SOLAR PTY LTD,F,NSW,"1,126,101","312,806",66,"1,143","1,209",0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,"35,683","9,912",0,228,228,0,Off,Off-grid,Solar,-
NEOEN AUSTRALIA PTY. LTD.,DUBBO SOLAR HUB PTY LTD,F,NSW,"197,958","54,988",6,79,85,0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,GRIFFITH SOLAR FARM PTY LTD,F,NSW,"232,391","64,553",5,95,100,0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,HORNSDALE POWER RESERVE PTY LTD,F,SA,0,0,204,"2,995","3,199",0,On,NEM,Battery,-
NEOEN AUSTRALIA PTY. LTD.,HWF1 Pty Ltd,F,SA,"1,315,186","365,329",26,52,78,0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,HWF2 Pty Ltd,F,SA,"1,240,278","344,521",26,66,92,0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,HWF3 PTY LTD,F,SA,"1,328,956","369,154",27,58,85,0,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,KABAN WIND FARM PTY LTD,F,QLD,"421,143","116,984",791,407,"1,198",0.01,On,NEM,Wind,-
NEOEN AUSTRALIA PTY. LTD.,NUMURKAH SOLAR FARM PTY LTD,F,VIC,"531,605","147,668",41,"1,009","1,050",0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,PARKES SOLAR FARM PTY LTD,F,NSW,"356,159","98,933",21,246,267,0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,VICTORIAN BIG BATTERY PTY LTD,F,VIC,0,0,574,"19,522","20,096",0,On,NEM,Battery,-
NEOEN AUSTRALIA PTY. LTD.,WESTERN DOWNS GREEN POWER HUB PTY LTD,F,QLD,"2,059,713","572,142",164,"2,493","2,657",0,On,NEM,Solar,-
NEOEN AUSTRALIA PTY. LTD.,Corporate Total,C,-,"10,708,424","2,974,561","2,124","33,223","35,347",-,-,-,-,-
NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,"5,250,052","1,458,348","583,120",911,"584,031",0.4,On,SWIS,Gas,-
NEWGEN KWINANA HOLDINGS PTY LTD,Corporate Total,C,-,"5,250,052","1,458,348","583,120",911,"584,031",-,-,-,-,-
NRG VICTORIA I PTY LTD,Gladstone Power Station,F,QLD,"23,735,141","6,593,095","6,433,252","48,193","6,481,445",0.98,On,NEM,Black Coal,-
NRG VICTORIA I PTY LTD,Corporate Total,C,-,"23,735,141","6,593,095","6,433,252","48,193","6,481,445",-,-,-,-,-
OAKEY 1 NEW HOLDCO PTY LTD,Oakey 1 Solar Farm,F,QLD,"176,404","49,001",0,0,0,0,On,NEM,Solar,-
OAKEY 1 NEW HOLDCO PTY LTD,Corporate Total,C,-,"176,404","49,001",0,0,0,-,-,-,-,-
ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,"1,221",339,0,0,0,0,On,NEM,Solar,-
ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,"1,325",368,0,3,3,0,On,NEM,Solar,-
ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,"4,429,184","1,230,329","535,063","13,936","548,999",0.43,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,"47,884,241","13,301,178","11,864,260","9,389","11,873,649",0.89,On,NEM,Black Coal,-
ORIGIN ENERGY LIMITED,Exhibition Street,F,VIC,16,5,3,0,3,0.6,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,La Trobe,F,VIC,3,1,1,0,1,1,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,"229,578","63,771","32,380",238,"32,618",0.51,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,"1,589,185","441,440","243,575","4,599","248,174",0.55,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mount,F,NSW,125,35,22,1,23,0.63,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,"61,777","17,160","18,015","3,263","21,278",1.05,On,NEM,Kerosene,-
ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,"712,058","197,794","125,318",737,"126,055",0.63,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,"78,618","21,838","16,736",810,"17,546",0.77,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,"787,959","218,877",3,"200,074","200,077",0,On,NEM,Hydro,-
ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,"550,845","153,013","86,313","4,336","90,649",0.56,On,NEM,Gas,-
ORIGIN ENERGY LIMITED,Corporate Total,C,-,"56,326,135","15,646,148","12,921,689","237,386","13,159,075",-,-,-,-,-
PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,F,TAS,"1,320,287","366,746",28,125,153,0,On,NEM,Wind,-
PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Corporate Total,C,-,"1,320,287","366,746",28,125,153,-,-,-,-,-
PALISADE SOLAR 1 PTY LTD,Ross River Solar Farm,F,QLD,"877,604","243,779",49,629,678,0,On,NEM,Solar,-
PALISADE SOLAR 1 PTY LTD,Corporate Total,C,-,"877,604","243,779",49,629,678,-,-,-,-,-
PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,"1,308,013","363,337",38,143,181,0,On,NEM,Wind,-
PALISADE WATERLOO HOLDINGS PTY LTD,Corporate Total,C,-,"1,308,013","363,337",38,143,181,-,-,-,-,-
PEAK RENEWABLES HOLDINGS PTY LTD,Burrinjuck Hydro,F,NSW,"504,980","140,272",19,27,46,0,On,NEM,Hydro,-
PEAK RENEWABLES HOLDINGS PTY LTD,Hume Hydro,F,NSW,"1,062,720","295,200",41,64,105,0,On,NEM,Hydro,-
PEAK RENEWABLES HOLDINGS PTY LTD,Keepit Hydro,F,NSW,"91,098","25,305",20,0,20,0,On,NEM,Hydro,-
PEAK RENEWABLES HOLDINGS PTY LTD,Mt Mercer Wind farm Pty Ltd,F,VIC,"1,151,109","319,753",60,0,60,0,On,NEM,Wind,-
PEAK RENEWABLES HOLDINGS PTY LTD,Mt Millar Wind Farm Pty Ltd,F,SA,"517,877","143,855",38,0,38,0,On,NEM,Wind,-
PEAK RENEWABLES HOLDINGS PTY LTD,Corporate Total,C,-,"3,327,784","924,385",178,91,269,-,-,-,-,-
PIONEER SAIL HOLDINGS PTY LIMITED,Bairnsdale Power Station,F,VIC,"231,216","64,227","34,564",589,"35,153",0.54,On,NEM,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Braemar Power Station,F,QLD,"1,091,475","303,187","179,574","1,815","181,389",0.59,On,NEM,Coal Seam Methane,-
PIONEER SAIL HOLDINGS PTY LIMITED,Loy Yang B Power Station,F,VIC,"31,468,981","8,741,384","9,810,602","1,656","9,812,258",1.12,On,NEM,Brown Coal,-
PIONEER SAIL HOLDINGS PTY LIMITED,Newman Power Station,F,WA,"2,874,237","798,399","379,196",0,"379,196",0.47,Off,Off-grid,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Port Hedland Power Station,F,WA,"1,660,858","461,349","352,397",0,"352,397",0.76,On,NWIS,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Wagerup Power Station,F,WA,"601,757","167,155","97,524","3,843","101,367",0.58,On,SWIS,Gas,-
PIONEER SAIL HOLDINGS PTY LIMITED,Yandin Wind Farm,F,WA,"2,780,614","772,393",167,401,568,0,On,SWIS,Wind,-
PIONEER SAIL HOLDINGS PTY LIMITED,Corporate Total,C,-,"40,709,138","11,308,094","10,854,024","8,304","10,862,328",-,-,-,-,-
PORT ADELAIDE ENERGY PTY LTD,Snapper Point Power Station,F,SA,"90,141","25,039","18,439",635,"19,074",0.74,On,NEM,Diesel,-
PORT ADELAIDE ENERGY PTY LTD,Corporate Total,C,-,"90,141","25,039","18,439",635,"19,074",-,-,-,-,-
POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,"5,311","1,475","1,072",0,"1,072",0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,"1,440",400,364,0,364,0.91,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,"15,059","4,183","2,612",0,"2,612",0.62,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,"3,022",839,542,0,542,0.65,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Aputula (Finke),F,NT,"3,743","1,040",650,0,650,0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,"3,612","1,003",624,0,624,0.62,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,"3,168",880,531,0,531,0.6,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Borroloola Generation,F,NT,"23,253","6,459","3,890",0,"3,890",0.6,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Bulla Camp,F,NT,"1,011",281,311,0,311,1.11,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Bulman,F,NT,"4,962","1,378",944,0,944,0.69,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,"6,488","1,802","1,276",0,"1,276",0.71,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Elliot Generation,F,NT,"11,219","3,116","2,218",0,"2,218",0.71,Off,Off-grid,Gas,-
POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,"2,183",606,454,0,454,0.75,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,"2,618",727,601,0,601,0.83,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Eva Valley,F,NT,"1,174",326,266,0,266,0.82,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,"30,531","8,481","5,312",0,"5,312",0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,"13,309","3,697","2,267",0,"2,267",0.61,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,"19,975","5,549","3,547",0,"3,547",0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,"2,213",615,534,0,534,0.87,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,"1,075",299,246,0,246,0.82,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,"2,229",619,459,0,459,0.74,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,"9,362","2,601","1,821",0,"1,821",0.7,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,"5,483","1,523",916,0,916,0.6,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,"11,992","3,331","1,891",0,"1,891",0.57,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,"3,558",988,697,0,697,0.71,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Maningrida,F,NT,"36,854","10,237","6,064",0,"6,064",0.59,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,"9,008","2,502","1,985",0,"1,985",0.79,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milingimbi,F,NT,"14,290","3,969","2,480",0,"2,480",0.62,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,"3,247",902,575,0,575,0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,"4,877","1,355",862,0,862,0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,"8,564","2,379","1,533",0,"1,533",0.64,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,"11,673","3,242","1,202",0,"1,202",0.37,Off,Off-grid,Solar,-
POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,"27,483","7,634","4,798",0,"4,798",0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,"20,031","5,564","3,626",0,"3,626",0.65,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,"11,026","3,063","2,157",0,"2,157",0.7,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,"3,507",974,532,0,532,0.55,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,"2,714",754,559,0,559,0.74,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Palumpa,F,NT,"5,887","1,635","1,119",0,"1,119",0.68,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Papunya,F,NT,"6,987","1,941","1,384",0,"1,384",0.71,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Peppimenarti,F,NT,"4,512","1,253",858,0,858,0.68,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,"1,451",403,319,0,319,0.79,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,"8,069","2,241","1,776",0,"1,776",0.79,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ramingining,F,NT,"16,392","4,553","2,871",0,"2,871",0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Robinson River,F,NT,"4,072","1,131",825,0,825,0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,"1,187",330,266,0,266,0.81,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,"8,889","2,469","1,784",0,"1,784",0.72,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Timber Creek,F,NT,"9,851","2,737","1,787",0,"1,787",0.65,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,"3,448",958,306,0,306,0.32,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Umbakumba,F,NT,"10,785","2,996","2,199",0,"2,199",0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,"34,226","9,507","6,377",0,"6,377",0.67,Off,Off-grid,Gas,-
POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,"6,448","1,791","1,082",0,"1,082",0.6,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,"7,737","2,149","1,348",0,"1,348",0.63,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,977,271,227,0,227,0.84,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,"3,391",942,686,0,686,0.73,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Yarralin,F,NT,"5,232","1,453",996,0,996,0.69,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Yuendumu,F,NT,"16,856","4,682","2,869",0,"2,869",0.61,Off,Off-grid,Diesel,-
POWER AND WATER CORPORATION,Corporate Total,C,-,"497,661","138,239","89,497",0,"89,497",-,-,-,-,-
POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,"2,764,840","768,011","471,504",0,"471,504",0.61,On,DKIS,Gas,-
POWER GENERATION CORPORATION,Katherine Power Station,F,NT,"93,542","25,984","19,337",0,"19,337",0.74,On,DKIS,Gas,-
POWER GENERATION CORPORATION,Kings Canyon,F,NT,"6,660","1,850","1,359",0,"1,359",0.73,Off,Off-grid,Solar,-
POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,"477,608","132,669","71,828",0,"71,828",0.54,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,"186,725","51,868","40,570",0,"40,570",0.78,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,"106,365","29,546","20,485",0,"20,485",0.69,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Weddell Power Station,F,NT,"1,611,863","447,740","251,486",0,"251,486",0.56,On,DKIS,Gas,-
POWER GENERATION CORPORATION,Yulara Power Station,F,NT,"64,022","17,784","13,560",0,"13,560",0.76,Off,Off-grid,Gas,-
POWER GENERATION CORPORATION,Corporate Total,C,-,"5,311,625","1,475,452","890,129",0,"890,129",-,-,-,-,-
PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,"74,959","20,822","19,184","9,431","28,615",0.92,On,NEM,Biofuel,-
PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Corporate Total,C,-,"74,959","20,822","19,184","9,431","28,615",-,-,-,-,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Chepstowe Wind Farm,F,ACT,"58,792","16,331",0,11,11,0,On,NEM,Wind,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Diapur Wind Farm,F,ACT,"140,166","38,935",0,23,23,0,On,NEM,Wind,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Ferguson Wind Farm,F,ACT,"156,836","43,566",0,50,50,0,On,NEM,Wind,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Maroona Wind Farm,F,VIC,"93,623","26,006",0,23,23,0,On,NEM,Wind,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Mortons Lane Wind Farm,F,ACT,"215,783","59,940",0,40,40,0,On,NEM,Wind,-
PS RENEWABLE ENERGY HOLDINGS PTY LTD,Corporate Total,C,-,"665,200","184,778",0,147,147,-,-,-,-,-
QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,"379,879","105,522","47,941","4,452","52,393",0.45,On,NEM,Gas,-
QGC UPSTREAM INVESTMENTS PTY LTD,Corporate Total,C,-,"379,879","105,522","47,941","4,452","52,393",-,-,-,-,-
QGIF SWAN HOLDCO PTY LTD,Blue Rock,F,VIC,"44,123","12,256",0,0,0,0,On,NEM,Hydro,-
QGIF SWAN HOLDCO PTY LTD,Cardinia,F,VIC,"53,486","14,857",0,14,14,0,On,NEM,Hydro,-
QGIF SWAN HOLDCO PTY LTD,Cue Town Power Station,F,WA,"12,142","3,373","2,347",0,"2,347",0.7,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Esperance Town Power Station,F,WA,"321,389","89,275","32,534",0,"32,534",0.36,Off,Off-grid,Gas,-
QGIF SWAN HOLDCO PTY LTD,Meekatharra Solar Farm,F,WA,"1,440",400,0,0,0,0,Off,Off-grid,Solar,-
QGIF SWAN HOLDCO PTY LTD,Meekatharra Town Power Station,F,WA,"22,725","6,312","4,361",0,"4,361",0.69,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Mt Magnet Town Power Station,F,WA,"14,983","4,162","2,560",0,"2,560",0.62,Off,Off-grid,Gas,-
QGIF SWAN HOLDCO PTY LTD,Norseman Power Station,F,WA,"115,769","32,158","22,210",0,"22,210",0.69,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Nova Power Station,F,VIC,"35,075","9,743","5,260",0,"5,260",0.54,On,NEM,Gas,-
QGIF SWAN HOLDCO PTY LTD,Sandstone Town Power Station,F,WA,"2,653",737,563,0,563,0.76,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Wiluna Town Power Station,F,WA,"8,648","2,402","1,536",0,"1,536",0.64,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Yalgoo Town Power Station,F,WA,"3,533",981,791,0,791,0.81,Off,Off-grid,Diesel,-
QGIF SWAN HOLDCO PTY LTD,Corporate Total,C,-,"635,966","176,657","72,162",14,"72,176",-,-,-,-,-
QS MAPS HOLDINGS NO. 3 PTY LTD,MSF,F,SA,"38,154","10,598",0,7,7,0,On,NEM,Solar,-
